order_id,product_id,category,quantity,unit_price,line_revenue
O00970,P0145,Beauty,3,88.46,265.38
O00970,P0032,Toys,2,98.63,197.26
O00970,P0027,Beauty,1,210.51,210.51
O00971,P0098,Books,2,219.06,438.12
O00972,P0172,Toys,1,138.37,138.37
O00973,P0039,Sports,2,62.49,124.98
O00974,P0107,Home,2,67.32,134.64
O00974,P0072,Home,1,239.64,239.64
O00975,P0090,Books,2,169.3,338.6
O00975,P0157,Beauty,1,226.63,226.63
O00975,P0070,Home,1,125.42,125.42
O00976,P0009,Books,1,152.22,152.22
O00976,P0130,Beauty,1,157.06,157.06
O00976,P0022,Home,3,136.59,409.77
O00977,P0127,Home,2,233.5,467.0
O00978,P0096,Home,2,173.27,346.54
O00979,P0127,Sports,3,394.52,1183.56
O00980,P0094,Home,1,174.64,174.64
O00981,P0171,Electronics,1,114.33,114.33
O00981,P0034,Electronics,1,76.47,76.47
O00982,P0062,Electronics,3,108.45,325.35
O00982,P0164,Electronics,3,335.83,1007.49
O00982,P0080,Books,3,344.39,1033.17
O00983,P0090,Beauty,1,63.46,63.46
O00984,P0078,Toys,3,97.37,292.11
O00984,P0169,Beauty,1,221.62,221.62
O00985,P0086,Electronics,3,57.87,173.61
O00986,P0014,Electronics,3,158.17,474.51
O00986,P0085,Beauty,2,352.59,705.18
O00987,P0069,Books,3,396.44,1189.32
O00987,P0150,Beauty,2,737.05,1474.1
O00987,P0173,Books,2,118.31,236.62
O00988,P0039,Toys,3,371.54,1114.62
O00988,P0054,Toys,1,64.71,64.71
O00988,P0013,Beauty,1,146.05,146.05
O00989,P0125,Toys,2,124.5,249.0
O00989,P0070,Fashion,1,421.07,421.07
O00989,P0053,Home,1,218.65,218.65
O00990,P0174,Books,1,50.98,50.98
O00990,P0039,Books,2,33.2,66.4
O00991,P0115,Books,2,145.33,290.66
O00991,P0068,Beauty,3,41.4,124.2
O00991,P0117,Electronics,3,91.01,273.03
O00992,P0075,Electronics,1,154.26,154.26
O00993,P0086,Toys,3,91.55,274.65
O00993,P0149,Sports,3,153.22,459.66
O00993,P0137,Home,1,397.29,397.29
O00994,P0130,Sports,1,162.74,162.74
O00995,P0154,Fashion,2,108.87,217.74
O00996,P0090,Books,2,52.06,104.12
O00997,P0163,Toys,3,228.74,686.22
O00997,P0070,Beauty,1,183.11,183.11
O00997,P0149,Home,3,201.72,605.16
O00998,P0148,Toys,2,118.33,236.66
O00998,P0084,Home,1,467.87,467.87
O00998,P0131,Toys,3,116.19,348.57
O00999,P0089,Home,1,301.57,301.57
O01000,P0146,Home,1,390.12,390.12
O01000,P0125,Books,3,333.83,1001.49
O01001,P0123,Home,3,253.91,761.73
O01002,P0175,Beauty,1,116.06,116.06
O01002,P0017,Electronics,3,87.83,263.49
O01002,P0147,Fashion,3,189.74,569.22
O01003,P0163,Fashion,2,554.72,1109.44
O01004,P0094,Beauty,1,508.37,508.37
O01004,P0167,Home,3,61.72,185.16
O01005,P0094,Toys,1,250.51,250.51
O01005,P0159,Electronics,1,122.25,122.25
O01006,P0162,Electronics,2,67.02,134.04
O01006,P0053,Home,2,42.62,85.24
O01007,P0127,Electronics,1,136.69,136.69
O01007,P0056,Home,1,404.18,404.18
O01007,P0016,Electronics,1,162.93,162.93
O01008,P0085,Home,3,214.45,643.35
O01008,P0165,Fashion,1,71.85,71.85
O01009,P0167,Fashion,2,367.54,735.08
O01009,P0035,Home,2,27.14,54.28
O01009,P0154,Fashion,3,415.47,1246.41
O01010,P0142,Electronics,1,64.54,64.54
O01010,P0049,Electronics,1,55.05,55.05
O01010,P0121,Home,3,287.09,861.27
O01011,P0058,Books,1,432.5,432.5
O01011,P0035,Sports,2,66.55,133.1
O01012,P0078,Books,1,394.7,394.7
O01012,P0061,Sports,3,103.07,309.21
O01013,P0022,Toys,3,413.13,1239.39
O01013,P0003,Home,1,136.34,136.34
O01014,P0005,Fashion,1,57.7,57.7
O01014,P0119,Home,3,84.87,254.61
O01015,P0040,Home,3,168.31,504.93
O01015,P0147,Fashion,1,209.62,209.62
O01016,P0049,Toys,2,101.07,202.14
O01017,P0031,Fashion,1,131.0,131.0
O01017,P0131,Toys,2,62.4,124.8
O01018,P0081,Electronics,2,360.87,721.74
O01018,P0122,Toys,3,137.37,412.11
O01018,P0090,Sports,3,650.01,1950.03
O01019,P0152,Beauty,2,220.43,440.86
O01019,P0179,Books,1,298.72,298.72
O01020,P0044,Toys,3,39.97,119.91
O01020,P0063,Beauty,3,50.25,150.75
O01020,P0125,Beauty,3,312.09,936.27
O01021,P0038,Books,2,216.25,432.5
O01021,P0132,Home,1,68.97,68.97
O01022,P0005,Electronics,1,277.5,277.5
O01022,P0146,Books,3,240.62,721.86
O01023,P0109,Fashion,1,120.75,120.75
O01023,P0041,Home,3,276.49,829.47
O01023,P0177,Sports,3,117.9,353.7
O01024,P0011,Electronics,1,47.06,47.06
O01024,P0062,Electronics,1,381.68,381.68
O01025,P0175,Sports,1,141.1,141.1
O01025,P0134,Fashion,2,80.67,161.34
O01026,P0038,Electronics,1,114.71,114.71
O01027,P0002,Books,1,368.27,368.27
O01028,P0039,Electronics,2,271.47,542.94
O01028,P0023,Toys,2,46.07,92.14
O01028,P0050,Beauty,1,306.92,306.92
O01029,P0048,Beauty,3,128.29,384.87
O01029,P0179,Home,3,140.05,420.15
O01030,P0139,Electronics,2,299.75,599.5
O01030,P0112,Home,1,190.88,190.88
O01031,P0041,Sports,2,58.47,116.94
O01031,P0134,Sports,2,65.5,131.0
O01032,P0118,Books,2,154.7,309.4
O01032,P0168,Fashion,2,97.72,195.44
O01033,P0040,Beauty,1,32.86,32.86
O01033,P0044,Beauty,1,191.83,191.83
O01034,P0030,Fashion,2,30.89,61.78
O01035,P0064,Home,1,248.56,248.56
O01035,P0174,Books,1,402.65,402.65
O01035,P0044,Beauty,1,277.94,277.94
O01036,P0069,Books,3,405.88,1217.64
O01036,P0021,Home,1,67.85,67.85
O01036,P0176,Toys,3,66.54,199.62
O01037,P0030,Home,3,208.25,624.75
O01037,P0014,Electronics,3,45.64,136.92
O01037,P0009,Toys,2,72.21,144.42
O01038,P0139,Sports,1,418.89,418.89
O01038,P0167,Home,3,156.04,468.12
O01038,P0107,Sports,3,99.32,297.96
O01039,P0055,Electronics,1,659.92,659.92
O01039,P0020,Sports,2,70.11,140.22
O01039,P0053,Toys,1,89.47,89.47
O01040,P0067,Beauty,3,153.69,461.07
O01040,P0171,Electronics,2,338.35,676.7
O01041,P0042,Beauty,2,54.28,108.56
O01041,P0127,Toys,2,74.15,148.3
O01042,P0038,Electronics,1,351.87,351.87
O01042,P0049,Electronics,2,158.9,317.8
O01042,P0177,Fashion,2,269.84,539.68
O01043,P0153,Electronics,1,88.71,88.71
O01044,P0085,Sports,1,76.85,76.85
O01045,P0157,Beauty,1,107.32,107.32
O01045,P0166,Toys,1,136.51,136.51
O01045,P0108,Home,3,277.12,831.36
O01046,P0009,Electronics,1,309.71,309.71
O01047,P0171,Beauty,2,279.59,559.18
O01048,P0032,Beauty,1,78.65,78.65
O01048,P0109,Toys,2,209.43,418.86
O01048,P0073,Beauty,3,99.14,297.42
O01049,P0156,Sports,1,103.02,103.02
O01050,P0029,Fashion,1,88.56,88.56
O01050,P0131,Toys,2,551.09,1102.18
O01050,P0017,Electronics,2,188.84,377.68
O01051,P0044,Sports,1,45.01,45.01
O01051,P0141,Fashion,2,168.78,337.56
O01051,P0167,Fashion,2,42.49,84.98
O01052,P0041,Books,3,123.35,370.05
O01052,P0164,Fashion,2,143.56,287.12
O01053,P0076,Toys,1,87.18,87.18
O01053,P0140,Home,3,83.16,249.48
O01053,P0026,Beauty,1,57.0,57.0
O01054,P0175,Fashion,1,217.3,217.3
O01054,P0094,Toys,2,207.31,414.62
O01055,P0108,Home,3,80.55,241.65
O01056,P0068,Home,3,198.26,594.78
O01056,P0030,Sports,2,196.06,392.12
O01057,P0001,Books,2,206.27,412.54
O01057,P0010,Sports,1,197.65,197.65
O01058,P0036,Sports,2,225.11,450.22
O01059,P0072,Electronics,1,83.95,83.95
O01059,P0132,Home,3,72.61,217.83
O01060,P0124,Electronics,3,138.05,414.15
O01061,P0031,Electronics,3,213.69,641.07
O01061,P0117,Fashion,1,42.33,42.33
O01061,P0133,Beauty,2,225.23,450.46
O01062,P0102,Fashion,2,157.07,314.14
O01063,P0071,Books,3,130.83,392.49
O01064,P0007,Sports,3,206.36,619.08
O01064,P0016,Home,3,160.4,481.2
O01065,P0103,Toys,2,363.95,727.9
O01065,P0004,Beauty,1,351.9,351.9
O01065,P0031,Sports,1,474.7,474.7
O01066,P0088,Fashion,3,114.22,342.66
O01066,P0134,Fashion,3,70.77,212.31
O01067,P0044,Beauty,3,104.03,312.09
O01067,P0113,Electronics,2,174.79,349.58
O01067,P0023,Beauty,3,114.93,344.79
O01068,P0062,Fashion,3,108.03,324.09
O01069,P0172,Books,3,86.37,259.11
O01069,P0119,Fashion,2,220.79,441.58
O01069,P0139,Books,2,274.1,548.2
O01070,P0128,Home,2,59.69,119.38
O01071,P0119,Electronics,3,120.54,361.62
O01071,P0045,Books,1,467.76,467.76
O01072,P0101,Sports,3,69.68,209.04
O01072,P0115,Fashion,2,75.77,151.54
O01072,P0010,Fashion,1,524.49,524.49
O01073,P0037,Beauty,2,76.73,153.46
O01074,P0025,Beauty,2,108.86,217.72
O01074,P0066,Sports,2,271.64,543.28
O01075,P0137,Books,2,642.55,1285.1
O01076,P0035,Fashion,2,164.82,329.64
O01076,P0136,Beauty,2,111.44,222.88
O01077,P0101,Beauty,1,77.94,77.94
O01077,P0072,Electronics,3,63.4,190.2
O01078,P0026,Fashion,3,110.6,331.8
O01078,P0045,Electronics,1,161.5,161.5
O01079,P0045,Books,1,206.14,206.14
O01079,P0018,Fashion,3,245.07,735.21
O01080,P0007,Beauty,1,88.16,88.16
O01081,P0070,Toys,2,255.64,511.28
O01081,P0049,Beauty,1,105.54,105.54
O01081,P0036,Beauty,1,368.01,368.01
O01082,P0167,Fashion,1,99.91,99.91
O01082,P0120,Toys,2,237.78,475.56
O01082,P0142,Home,1,141.98,141.98
O01083,P0129,Fashion,2,89.6,179.2
O01083,P0058,Toys,2,152.81,305.62
O01083,P0099,Electronics,3,770.1,2310.3
O01084,P0108,Sports,3,142.42,427.26
O01084,P0116,Home,3,144.44,433.32
O01084,P0137,Toys,2,82.3,164.6
O01085,P0028,Toys,2,321.36,642.72
O01085,P0015,Beauty,3,75.55,226.65
O01086,P0020,Sports,2,61.04,122.08
O01087,P0124,Sports,2,42.76,85.52
O01087,P0039,Beauty,2,143.93,287.86
O01087,P0112,Fashion,3,253.42,760.26
O01088,P0130,Home,2,170.69,341.38
O01088,P0043,Fashion,1,67.75,67.75
O01089,P0084,Beauty,1,309.29,309.29
O01090,P0073,Electronics,3,137.04,411.12
O01090,P0025,Sports,3,194.36,583.08
O01091,P0006,Sports,3,152.84,458.52
O01091,P0167,Books,2,111.18,222.36
O01091,P0015,Fashion,1,156.39,156.39
O01092,P0097,Home,2,125.4,250.8
O01092,P0054,Fashion,2,102.33,204.66
O01092,P0064,Fashion,3,231.61,694.83
O01093,P0127,Beauty,1,39.97,39.97
O01093,P0157,Toys,1,677.96,677.96
O01093,P0094,Home,2,243.36,486.72
O01094,P0121,Toys,1,165.63,165.63
O01094,P0092,Beauty,3,165.4,496.2
O01095,P0030,Books,3,38.28,114.84
O01095,P0027,Home,2,80.21,160.42
O01095,P0051,Books,1,67.89,67.89
O01096,P0112,Books,2,93.47,186.94
O01097,P0082,Books,1,86.71,86.71
O01098,P0080,Beauty,2,96.75,193.5
O01098,P0014,Home,1,198.48,198.48
O01098,P0005,Books,2,72.33,144.66
O01099,P0134,Home,2,62.01,124.02
O01099,P0026,Beauty,2,104.17,208.34
O01100,P0014,Beauty,2,1177.75,2355.5
O01100,P0172,Beauty,3,48.43,145.29
O01100,P0145,Electronics,3,378.24,1134.72
O01101,P0095,Toys,1,249.41,249.41
O01101,P0135,Sports,3,168.44,505.32
O01101,P0164,Electronics,1,196.0,196.0
O01102,P0087,Beauty,1,594.0,594.0
O01102,P0123,Sports,1,272.74,272.74
O01103,P0135,Beauty,2,160.15,320.3
O01103,P0071,Sports,3,245.44,736.32
O01104,P0091,Beauty,2,194.39,388.78
O01105,P0066,Books,1,967.91,967.91
O01105,P0158,Books,3,81.14,243.42
O01106,P0028,Fashion,1,75.67,75.67
O01106,P0107,Toys,1,146.6,146.6
O01107,P0132,Electronics,3,102.09,306.27
O01107,P0134,Sports,3,41.9,125.7
O01107,P0041,Home,3,49.5,148.5
O01108,P0119,Toys,2,71.78,143.56
O01108,P0124,Beauty,3,51.27,153.81
O01109,P0057,Home,1,129.36,129.36
O01109,P0053,Sports,3,244.01,732.03
O01109,P0158,Toys,3,118.15,354.45
O01110,P0138,Fashion,1,65.51,65.51
O01110,P0090,Beauty,1,87.23,87.23
O01110,P0009,Sports,1,59.82,59.82
O01111,P0091,Books,3,111.05,333.15
O01111,P0147,Home,2,64.96,129.92
O01111,P0127,Toys,2,85.79,171.58
O01112,P0065,Sports,2,297.37,594.74
O01112,P0150,Fashion,2,138.41,276.82
O01113,P0173,Toys,1,60.65,60.65
O01114,P0156,Fashion,3,175.67,527.01
O01114,P0090,Toys,1,83.29,83.29
O01114,P0072,Fashion,1,204.84,204.84
O01115,P0126,Fashion,1,356.11,356.11
O01116,P0103,Beauty,2,110.4,220.8
O01116,P0162,Electronics,1,464.61,464.61
O01117,P0085,Sports,1,162.22,162.22
O01117,P0018,Home,2,54.4,108.8
O01118,P0034,Electronics,1,55.46,55.46
O01119,P0099,Electronics,3,234.52,703.56
O01119,P0045,Electronics,2,328.31,656.62
O01119,P0040,Electronics,1,123.02,123.02
O01120,P0176,Home,1,899.48,899.48
O01121,P0023,Electronics,1,96.72,96.72
O01122,P0142,Fashion,3,110.68,332.04
O01122,P0090,Electronics,2,75.88,151.76
O01122,P0143,Books,2,65.49,130.98
O01123,P0048,Books,1,41.28,41.28
O01124,P0002,Home,1,241.13,241.13
O01125,P0087,Home,1,314.17,314.17
O01125,P0163,Sports,2,87.48,174.96
O01125,P0045,Electronics,1,532.73,532.73
O01126,P0054,Beauty,3,121.57,364.71
O01126,P0071,Beauty,2,322.01,644.02
O01127,P0116,Home,1,462.09,462.09
O01128,P0050,Books,1,20.48,20.48
O01128,P0069,Home,2,159.29,318.58
O01129,P0144,Home,3,99.22,297.66
O01129,P0177,Toys,3,232.15,696.45
O01130,P0043,Toys,3,140.43,421.29
O01130,P0058,Sports,2,170.53,341.06
O01131,P0079,Toys,2,50.42,100.84
O01132,P0014,Sports,3,127.22,381.66
O01132,P0089,Home,1,136.74,136.74
O01132,P0053,Toys,3,770.18,2310.54
O01133,P0045,Toys,3,95.65,286.95
O01133,P0072,Home,2,100.42,200.84
O01134,P0015,Sports,2,46.86,93.72
O01134,P0140,Beauty,2,107.25,214.5
O01134,P0044,Books,1,983.76,983.76
O01135,P0073,Beauty,3,224.08,672.24
O01135,P0119,Sports,2,134.47,268.94
O01135,P0010,Books,1,161.78,161.78
O01136,P0070,Beauty,1,148.98,148.98
O01136,P0043,Sports,2,123.88,247.76
O01137,P0009,Fashion,3,231.56,694.68
O01138,P0004,Beauty,3,37.46,112.38
O01139,P0073,Electronics,1,289.77,289.77
O01140,P0124,Home,1,436.59,436.59
O01141,P0156,Fashion,1,71.45,71.45
O01141,P0007,Fashion,3,51.76,155.28
O01141,P0056,Fashion,3,159.32,477.96
O01142,P0010,Electronics,2,154.35,308.7
O01142,P0036,Home,3,90.53,271.59
O01143,P0017,Toys,1,111.6,111.6
O01143,P0164,Books,3,453.14,1359.42
O01143,P0033,Electronics,2,44.92,89.84
O01144,P0076,Fashion,1,266.49,266.49
O01144,P0093,Beauty,3,437.49,1312.47
O01145,P0128,Toys,3,247.61,742.83
O01145,P0075,Home,3,445.41,1336.23
O01145,P0085,Home,2,58.62,117.24
O01146,P0107,Sports,2,445.41,890.82
O01146,P0179,Books,1,229.04,229.04
O01146,P0100,Toys,2,56.29,112.58
O01147,P0068,Home,2,172.1,344.2
O01147,P0074,Books,1,138.64,138.64
O01147,P0029,Fashion,3,22.06,66.18
O01148,P0118,Beauty,3,549.51,1648.53
O01149,P0090,Home,1,167.04,167.04
O01149,P0053,Home,1,148.08,148.08
O01150,P0168,Electronics,3,68.14,204.42
O01150,P0141,Electronics,1,149.6,149.6
O01151,P0008,Toys,3,100.32,300.96
O01152,P0045,Sports,1,256.29,256.29
O01152,P0027,Sports,1,60.26,60.26
O01152,P0032,Beauty,2,56.68,113.36
O01153,P0022,Toys,3,461.03,1383.09
O01153,P0064,Beauty,2,248.77,497.54
O01154,P0102,Sports,3,28.96,86.88
O01154,P0164,Beauty,1,268.79,268.79
O01155,P0002,Books,1,144.38,144.38
O01155,P0168,Sports,3,102.95,308.85
O01156,P0075,Books,2,86.3,172.6
O01156,P0041,Electronics,1,234.45,234.45
O01157,P0090,Books,3,45.17,135.51
O01158,P0098,Toys,1,360.09,360.09
O01158,P0150,Toys,3,246.98,740.94
O01159,P0168,Toys,1,132.0,132.0
O01159,P0059,Fashion,3,150.9,452.7
O01160,P0074,Electronics,1,44.93,44.93
O01161,P0037,Books,2,120.21,240.42
O01162,P0008,Home,3,307.86,923.58
O01162,P0131,Books,1,98.32,98.32
O01163,P0083,Fashion,1,289.97,289.97
O01163,P0122,Electronics,3,494.32,1482.96
O01163,P0045,Toys,2,224.8,449.6
O01164,P0002,Beauty,1,178.2,178.2
O01165,P0111,Toys,3,90.82,272.46
O01165,P0141,Electronics,2,45.69,91.38
O01165,P0036,Home,2,127.44,254.88
O01166,P0004,Books,3,42.85,128.55
O01166,P0001,Books,3,204.76,614.28
O01166,P0149,Fashion,3,83.49,250.47
O01167,P0035,Sports,3,101.9,305.7
O01168,P0022,Electronics,1,351.21,351.21
O01169,P0100,Beauty,2,82.56,165.12
O01170,P0102,Home,3,152.8,458.4
O01171,P0142,Beauty,2,1072.86,2145.72
O01172,P0120,Home,2,292.46,584.92
O01173,P0119,Books,3,64.02,192.06
O01173,P0127,Electronics,2,39.77,79.54
O01173,P0142,Home,3,84.59,253.77
O01174,P0064,Toys,1,123.64,123.64
O01174,P0109,Sports,3,246.23,738.69
O01175,P0146,Books,2,487.63,975.26
O01175,P0072,Electronics,2,611.27,1222.54
O01175,P0067,Fashion,2,305.64,611.28
O01176,P0080,Home,3,321.02,963.06
O01177,P0067,Electronics,1,120.83,120.83
O01178,P0128,Fashion,1,39.71,39.71
O01178,P0126,Electronics,1,106.48,106.48
O01179,P0041,Toys,1,175.8,175.8
O01179,P0058,Fashion,2,229.46,458.92
O01180,P0008,Home,1,136.27,136.27
O01180,P0163,Home,1,94.19,94.19
O01180,P0142,Fashion,2,166.07,332.14
O01181,P0031,Toys,3,299.48,898.44
O01182,P0179,Books,1,248.44,248.44
O01183,P0166,Beauty,1,140.72,140.72
O01184,P0117,Fashion,1,150.51,150.51
O01185,P0130,Toys,3,147.3,441.9
O01185,P0063,Toys,1,39.85,39.85
O01186,P0057,Fashion,2,113.47,226.94
O01186,P0090,Electronics,1,174.02,174.02
O01186,P0020,Electronics,2,92.7,185.4
O01187,P0059,Electronics,2,161.15,322.3
O01187,P0127,Fashion,1,202.03,202.03
O01187,P0058,Books,1,122.56,122.56
O01188,P0081,Beauty,2,58.85,117.7
O01188,P0070,Sports,3,157.95,473.85
O01188,P0143,Toys,3,57.86,173.58
O01189,P0082,Home,2,113.13,226.26
O01190,P0017,Electronics,2,108.34,216.68
O01191,P0054,Home,3,55.66,166.98
O01192,P0078,Electronics,2,156.28,312.56
O01192,P0031,Books,2,125.94,251.88
O01193,P0032,Home,2,216.55,433.1
O01193,P0068,Fashion,3,372.97,1118.91
O01193,P0024,Home,2,72.51,145.02
O01194,P0145,Fashion,2,119.0,238.0
O01194,P0130,Beauty,3,210.25,630.75
O01194,P0120,Sports,2,46.63,93.26
O01195,P0114,Home,2,172.44,344.88
O01196,P0007,Toys,3,157.08,471.24
O01196,P0071,Beauty,3,161.12,483.36
O01196,P0139,Electronics,3,362.84,1088.52
O01197,P0117,Home,3,85.5,256.5
O01197,P0031,Toys,1,105.47,105.47
O01197,P0065,Electronics,1,42.31,42.31
O01198,P0059,Fashion,3,79.19,237.57
O01198,P0001,Fashion,3,174.9,524.7
O01199,P0052,Fashion,3,206.71,620.13
O01199,P0014,Fashion,1,99.41,99.41
O01200,P0023,Electronics,1,87.85,87.85
O01201,P0002,Home,1,95.82,95.82
O01202,P0069,Toys,1,585.82,585.82
O01202,P0088,Fashion,3,432.34,1297.02
O01202,P0100,Beauty,1,58.73,58.73
O01203,P0122,Books,2,191.09,382.18
O01204,P0002,Electronics,3,53.85,161.55
O01204,P0159,Home,3,62.56,187.68
O01205,P0138,Home,2,91.07,182.14
O01205,P0075,Sports,2,202.41,404.82
O01205,P0141,Toys,3,46.89,140.67
O01206,P0080,Electronics,1,537.44,537.44
O01207,P0015,Sports,2,76.86,153.72
O01208,P0025,Beauty,1,252.36,252.36
O01208,P0068,Fashion,2,363.37,726.74
O01209,P0171,Sports,3,50.58,151.74
O01209,P0158,Toys,3,205.48,616.44
O01210,P0172,Electronics,1,143.74,143.74
O01211,P0044,Beauty,3,53.59,160.77
O01211,P0016,Fashion,2,84.24,168.48
O01211,P0107,Books,3,180.97,542.91
O01212,P0154,Beauty,3,113.46,340.38
O01212,P0008,Sports,2,108.21,216.42
O01213,P0063,Electronics,3,259.0,777.0
O01214,P0170,Books,1,499.43,499.43
O01215,P0085,Sports,1,85.83,85.83
O01216,P0018,Fashion,2,122.39,244.78
O01217,P0145,Sports,1,139.62,139.62
O01217,P0042,Electronics,2,124.04,248.08
O01217,P0126,Home,2,306.74,613.48
O01218,P0037,Toys,2,131.93,263.86
O01218,P0136,Home,1,87.31,87.31
O01219,P0004,Fashion,2,146.27,292.54
O01219,P0101,Home,1,60.55,60.55
O01220,P0011,Home,1,148.45,148.45
O01220,P0047,Sports,3,258.89,776.67
O01220,P0127,Sports,3,246.36,739.08
O01221,P0133,Books,3,41.02,123.06
O01221,P0019,Electronics,1,95.68,95.68
O01221,P0137,Electronics,3,141.99,425.97
O01222,P0140,Books,3,130.58,391.74
O01222,P0013,Beauty,1,72.91,72.91
O01223,P0179,Electronics,2,121.55,243.1
O01223,P0043,Sports,1,155.39,155.39
O01224,P0141,Toys,2,45.47,90.94
O01224,P0145,Home,1,129.64,129.64
O01225,P0021,Toys,3,83.96,251.88
O01225,P0057,Electronics,3,169.49,508.47
O01226,P0159,Beauty,1,129.21,129.21
O01226,P0140,Toys,2,147.51,295.02
O01226,P0173,Home,1,355.67,355.67
O01227,P0054,Sports,3,48.71,146.13
O01228,P0053,Fashion,1,185.75,185.75
O01228,P0129,Books,3,639.96,1919.88
O01229,P0054,Electronics,3,71.14,213.42
O01230,P0028,Sports,1,158.47,158.47
O01230,P0009,Sports,2,436.05,872.1
O01231,P0152,Sports,1,115.65,115.65
O01231,P0108,Beauty,2,40.98,81.96
O01231,P0160,Beauty,1,213.59,213.59
O01232,P0023,Beauty,2,64.94,129.88
O01232,P0098,Sports,1,150.5,150.5
O01232,P0011,Fashion,3,61.97,185.91
O01233,P0105,Toys,1,188.77,188.77
O01233,P0072,Books,3,199.14,597.42
O01234,P0079,Books,2,87.42,174.84
O01234,P0023,Beauty,2,165.21,330.42
O01234,P0011,Home,3,163.26,489.78
O01235,P0097,Toys,2,67.65,135.3
O01235,P0152,Electronics,1,498.16,498.16
O01236,P0175,Beauty,2,163.14,326.28
O01236,P0137,Fashion,2,520.44,1040.88
O01237,P0063,Beauty,1,43.35,43.35
O01237,P0043,Electronics,3,141.31,423.93
O01237,P0034,Toys,1,60.69,60.69
O01238,P0125,Fashion,2,104.35,208.7
O01238,P0034,Books,2,156.83,313.66
O01238,P0120,Toys,3,1251.04,3753.12
O01239,P0081,Sports,1,72.36,72.36
O01240,P0177,Toys,3,182.4,547.2
O01240,P0151,Fashion,3,166.2,498.6
O01241,P0065,Electronics,2,226.6,453.2
O01241,P0068,Fashion,3,133.59,400.77
O01242,P0042,Fashion,2,89.97,179.94
O01243,P0057,Books,3,716.6,2149.8
O01243,P0127,Fashion,3,73.19,219.57
O01244,P0035,Sports,3,114.81,344.43
O01244,P0138,Beauty,3,47.13,141.39
O01244,P0078,Home,2,98.09,196.18
O01245,P0043,Sports,2,390.09,780.18
O01245,P0010,Beauty,1,258.85,258.85
O01246,P0133,Fashion,3,201.47,604.41
O01247,P0102,Home,1,161.38,161.38
O01247,P0110,Sports,2,286.13,572.26
O01248,P0137,Home,2,108.92,217.84
O01249,P0108,Books,3,129.35,388.05
O01250,P0123,Sports,2,203.4,406.8
O01251,P0102,Books,2,252.7,505.4
O01251,P0036,Home,2,306.11,612.22
O01251,P0162,Books,2,180.94,361.88
O01252,P0028,Books,3,78.82,236.46
O01252,P0003,Beauty,2,43.86,87.72
O01252,P0116,Fashion,3,75.64,226.92
O01253,P0005,Beauty,3,152.55,457.65
O01254,P0056,Books,1,142.35,142.35
O01255,P0015,Toys,3,316.41,949.23
O01255,P0174,Beauty,1,106.89,106.89
O01255,P0076,Books,1,53.62,53.62
O01256,P0087,Fashion,2,313.89,627.78
O01257,P0077,Toys,2,105.51,211.02
O01258,P0113,Books,3,140.46,421.38
O01258,P0136,Electronics,1,979.48,979.48
O01259,P0043,Toys,3,36.19,108.57
O01259,P0076,Home,3,214.74,644.22
O01260,P0178,Electronics,1,142.84,142.84
O01261,P0007,Books,3,306.67,920.01
O01261,P0041,Home,3,510.68,1532.04
O01262,P0124,Toys,1,468.08,468.08
O01262,P0036,Home,1,132.38,132.38
O01262,P0152,Fashion,2,132.1,264.2
O01263,P0137,Books,1,105.97,105.97
O01263,P0119,Home,3,41.02,123.06
O01264,P0045,Fashion,3,590.85,1772.55
O01265,P0036,Electronics,3,143.24,429.72
O01265,P0142,Beauty,2,151.23,302.46
O01265,P0138,Books,1,47.23,47.23
O01266,P0012,Fashion,3,156.89,470.67
O01266,P0134,Beauty,2,178.89,357.78
O01266,P0175,Beauty,1,170.16,170.16
O01267,P0116,Sports,3,250.58,751.74
O01268,P0024,Beauty,1,136.58,136.58
O01269,P0114,Toys,1,28.7,28.7
O01270,P0171,Books,1,56.82,56.82
O01271,P0156,Electronics,3,115.59,346.77
O01271,P0144,Books,2,221.88,443.76
O01272,P0127,Home,3,601.58,1804.74
O01272,P0111,Sports,3,87.82,263.46
O01273,P0105,Toys,2,142.72,285.44
O01273,P0096,Sports,1,122.94,122.94
O01273,P0141,Beauty,2,202.19,404.38
O01274,P0165,Fashion,2,104.74,209.48
O01275,P0117,Beauty,2,327.56,655.12
O01276,P0163,Books,1,517.21,517.21
O01276,P0131,Fashion,3,125.6,376.8
O01277,P0130,Toys,3,80.94,242.82
O01278,P0125,Fashion,2,367.98,735.96
O01278,P0012,Sports,3,364.5,1093.5
O01278,P0045,Beauty,2,112.93,225.86
O01279,P0039,Sports,2,298.2,596.4
O01279,P0172,Fashion,2,167.78,335.56
O01279,P0146,Beauty,3,67.06,201.18
O01280,P0147,Sports,3,235.93,707.79
O01280,P0071,Beauty,1,57.44,57.44
O01280,P0122,Toys,2,258.86,517.72
O01281,P0017,Home,1,55.24,55.24
O01282,P0037,Electronics,3,93.89,281.67
O01283,P0026,Sports,1,73.45,73.45
O01283,P0093,Beauty,3,356.59,1069.77
O01284,P0113,Beauty,3,196.61,589.83
O01284,P0130,Sports,2,265.63,531.26
O01284,P0168,Fashion,1,317.01,317.01
O01285,P0076,Electronics,2,115.52,231.04
O01285,P0100,Books,2,265.55,531.1
O01286,P0010,Beauty,3,266.76,800.28
O01286,P0140,Toys,1,99.38,99.38
O01287,P0085,Beauty,3,140.08,420.24
